"","M121_Smoke","M191_Smoke","M205_Smoke","M207_Smoke","M443_Smoke","M447_Smoke","F195_Smoke","F197_Smoke","F201_Smoke","F202_Smoke","F444_Smoke","F445_Smoke","M141_Control","M187_Control","M307_Control","M386_Control","M421_Control","F181_Control","F301_Control","F381_Control","F427_Control"
"17414836",2.11883918872343,2.40105079429129,2.1513257577626,2.24762151357667,2.26693430987739,2.33331600720271,2.1920637513441,2.23387743312832,2.33335015410631,2.60203933407273,2.28301407509025,2.66437273848209,2.89908908481092,2.55455978858973,2.56188025909951,2.32019087578779,2.18493530450263,2.80434040213224,2.18920339704392,2.7350839920848,2.28176695464262
"17299419",4.17661617860338,4.39495976947122,4.57792345682357,4.75321897260765,4.42054596942855,4.18305276856922,4.18952252382403,4.33930154572888,4.39919937242767,4.24613099126298,4.39495976947122,4.54825514065558,4.20924264318393,4.59414906572519,4.57025235310122,4.0590230993052,4.4405595733126,4.60419283069953,4.14829920292063,4.21351380620477,4.58763173843762
"17306071",4.87974463864872,4.44967270035079,4.62315507091775,4.80573574890404,4.9200123229726,4.69803999552863,4.98984316517507,4.92693755009796,5.11703260663768,4.7907189120741,4.88477809847034,4.53927905078184,5.02396705927612,4.76089079849542,4.35824258000488,4.49490036490244,4.95414248458422,4.95971477428424,4.73235185046846,4.4420879185209,4.86067791696853
"17300129",3.27819852160979,1.30735633530513,1.34985674118857,1.72791065473419,1.7229752798537,2.2998625749471,1.14308167386574,2.03884713326867,0.959035201702024,1.36147635021836,1.47424234119806,1.08649967287112,1.0786939587164,1.3894784241859,1.11756120144929,0.979720457616189,1.18082077362544,1.20296065614234,1.32141170122112,1.31870825406884,3.40301764786804
"17306384",4.46841644874713,4.05293825463146,3.99178934658255,3.93388527030689,4.33270208560526,4.05333914493005,3.95077191919686,4.07034448055668,3.93865659286123,3.60367876584481,3.80712541850331,4.38271753567052,3.34747870399086,3.62130998152709,3.93283214695831,3.82785010500615,4.05053057066573,3.68344705457241,3.91632494071231,3.65909887062275,4.29515666844607
"17468086",1.70744163765395,1.58920176054369,2.20564052530166,2.06304602176288,2.27503861169418,1.87442869833818,2.11711979277946,2.23800542204989,1.70134589165957,1.54258307040411,1.52554965935746,1.56508349585307,1.93312630288074,1.62583150118796,2.05876660126588,1.69766575485324,1.90620788177117,2.00708893799368,2.0399474708995,1.81966589450917,1.8629385934874
"17307203",2.49080016560342,2.99998687752896,3.52648591039355,2.52756192470614,2.63777686215908,2.8906413090917,3.49076806835104,2.72651694764329,3.55407587643008,2.76450571196172,2.66669658851565,2.21260263537611,2.36671274243918,2.40915098533387,2.41045993273653,3.61002061237693,2.58105891818481,2.71746958726425,2.64072685619865,2.19941634597834,3.20358899142201
"17533269",4.90622765563581,4.85678674600532,4.76700185572852,4.31017940836416,5.17132993438583,4.93886944526547,4.58575610306771,4.8890313238058,4.4454720870368,4.91825153713733,4.97462377414098,4.99177017625917,5.442173895846,5.28363441653091,5.2757417204098,5.17920532944287,4.66967430302732,4.75251765974139,5.37982287661405,4.94157514846876,4.72419610103342
"17307269",1.88383595170776,1.7538506589092,2.28537222475472,1.92509717385366,1.84125082162064,2.2316492147055,1.79903224856778,2.10072066379874,1.70243218959769,1.86812296231572,1.70697172083511,1.58308207877951,2.29047384143567,1.69831216280766,1.9829692206557,2.11997383095873,2.00219075057227,1.70288150173218,2.17915384729158,1.72493791924595,2.23851268801915
"17300998",3.91619017765281,4.17671615196121,4.3553359864658,3.85277873914811,4.28848218663591,4.18023436720238,3.71367079736979,4.17671615196121,3.54666072967055,3.773277546647,4.56101298284113,4.17671615196121,4.32421898203305,4.52541065081589,4.19667441566625,4.51553045432152,4.33868027615745,4.17671615196121,4.18880445537359,4.29355993769362,3.862981978031
"17301108",1.88623299708983,1.73777677227502,1.78312383078521,1.78354946939908,1.75895177931369,1.71768402514789,1.72880717629994,1.99099269003172,1.73680171538494,1.82232146355542,1.47474129153168,2.16134349924407,2.05586522239981,1.65800920068347,1.68432695491997,1.65249130321834,2.11496902237053,2.17258528461836,1.67516062726611,2.27628877119972,2.08454219009885
"17225785",6.10824993249275,6.12273398593898,6.20561593388024,5.8978221417292,5.64904235470457,5.70478061555271,6.14445875320073,5.86758152243404,6.09600971132542,5.66940937481713,5.84098849007313,6.01896183157633,5.22162296450181,5.75121140808614,5.53580394726268,5.5085809711871,5.95938916207579,5.56293637539881,5.14263588780873,5.55005473949936,6.09859435016947
"17307791",2.34399633618729,2.5651064271197,2.91210113309893,2.64194502253264,2.37598468400907,2.40483424325922,2.63345785140404,2.03313536986186,2.66083132228788,2.92825850644925,2.38020634662146,2.87701920859254,2.03499364012452,2.08551431880102,2.32664161528119,2.5839498080379,3.30729370550474,2.30268571731104,2.34399633618729,2.08275664967004,2.04668591989551
"17413770",4.49232892041393,4.64396172090161,4.24612613934573,4.56736357322329,4.49093011595955,4.78622519316407,4.3677762408239,5.39998008331511,4.23291054454149,4.8143834423476,4.93502902316636,4.80685773193048,4.38051928512431,4.58989507852606,4.78470706827205,4.33024384422202,4.72057167991169,4.45814521231291,5.04962747710081,4.34952036202849,4.61943302064051
"17244208",2.79693583381522,2.73830135511274,3.73357362832842,2.57995731750678,2.54175873768344,2.62982944084091,3.32811191478768,2.45719911181094,4.09518564914289,2.77105696258442,3.27597105161446,2.36209430179424,2.34682555911166,2.3782973940952,2.67279271760628,2.73175433432754,3.35399648639048,2.68925034748416,2.07162429873516,2.42229940788378,2.81853220817772
"17308808",3.48931084687653,3.41561681304138,2.88553005434486,3.57706769044014,3.03607881572768,3.65049529306364,2.91033706216883,3.2857539782011,2.90219750333013,3.3869714193499,3.01913442243248,3.39753796448853,4.24665724957984,3.94849125104041,3.58659349576144,3.24041910823119,3.4727451597802,3.92841679718242,3.38536040830348,3.68430683222346,3.51938401672536
"17298379",6.65018175813382,6.43364790585591,6.25548783932636,6.037327589343,7.11243157736887,9.0188248144688,6.36359477173136,9.94066515172139,5.80116380693338,6.42823492370604,7.65402672459695,7.40469646524313,7.24131268175842,8.75244192423882,9.29215010473134,6.58213149864045,8.69252849871549,7.60518690857679,6.96204048635113,7.80096031143088,6.91457011908141
"17394267",2.57608742271503,2.19570975637362,2.91949491016032,1.97998924115724,2.96267833199158,2.21817078344088,2.12759746685058,2.68421786295128,2.00416209945986,2.09127687147543,2.37338257083248,3.92427439229646,3.79762335854496,3.21716950468128,2.74591035352477,1.96406271437616,5.19550559041822,1.75481853685192,5.36128818134154,1.79356474383149,2.25129077777063
"17301697",2.55522861459123,2.3788593295577,2.08221718627251,2.3708628410622,1.82241926463372,1.96006770019637,2.14473520993143,1.8940239362455,2.45630489922902,2.17223380148808,1.88654262579648,2.6014294895475,2.33948692468235,2.53554202708519,2.50350782240709,1.9908009164401,1.96745769662352,2.12961673621548,1.97523424483047,1.8610060790019,2.11051228071898
"17379659",4.12013796585228,4.26505047611948,4.19967574469353,4.00977823942459,3.90386240771258,3.16845143344391,4.48127140617672,3.33247389497311,3.99343956865292,4.71904205807558,3.78830008894695,4.25190733897777,4.43912008477926,4.01373633864787,4.23473702630063,3.5175683892745,3.92782401332142,3.95062826068201,3.68596363967198,3.87428063694469,3.34914135538838
"17474371",5.83519788379536,5.61170982563298,5.55702636395339,6.00965933795571,6.26230703864467,5.72705040415263,5.57067442918452,5.85338566473473,5.32481303353088,5.89638004709425,6.00370023543764,6.04055865499311,6.29880820875139,6.3363580361303,5.91687711816148,5.70601444865146,5.59812100142869,5.88987651762886,6.12837618011545,5.6909860880853,5.81363308512971
"17508735",6.15281547362158,6.66457490163105,6.45047150053985,6.14415105695301,5.74774133815563,5.73794199735621,6.76860864252604,6.10487912768772,6.61070858616352,5.88695696011736,5.94747955952818,6.27387641838361,5.953558688076,6.50511766768227,5.7005356319767,6.20966480592724,6.37471583423088,6.00305174900147,6.20685175353676,6.04225651703038,6.36741301777946
"17217625",2.80083136267973,3.16156307165551,3.0645390459405,3.12436092966865,3.31755768083756,4.82482041629722,3.04449093053581,5.77592620552047,2.89450745575402,3.05622503303697,3.75936373082823,3.40092930002893,3.34382596395606,4.33127734940649,4.82950553188259,3.19509433649988,4.22373690739709,3.4168223446225,3.56726273763986,3.29436046504868,2.89837913783462
"17485215",3.60038065138158,2.41836714264057,3.13126220494767,2.93591982399386,3.68944477287,2.57645022361072,2.57286714892747,2.87167990920822,3.42776749985919,2.65430027159847,3.54992847989672,4.14167917769715,3.93887720148049,4.35980561288087,3.4069249109626,2.73503748795758,4.49394416407548,2.73557804994805,4.5716986980141,2.84937225210934,2.96924467394185
"17485789",5.87236161033521,5.8755383699268,5.81115695908537,6.11219013791599,5.8772989280632,8.03198631853746,5.78223968406398,8.42542186923503,5.27876753666671,5.92891386348284,6.80424055395261,6.61308281157234,6.29040642705216,7.64129651074738,8.47052073066518,5.88141545905782,7.29859356544543,6.83159644774134,5.78523169793016,6.66269598954847,6.1769445313871
"17485772",3.12164710851656,2.70464500415323,2.48078304200028,2.89518193192632,2.89518193192632,3.52645913228094,2.53358455441341,3.02402750974627,2.48534042091359,2.38911081109055,2.47578281550172,3.16816988448784,3.38194377630253,3.05103944273088,3.65722487825378,2.68605940143638,3.26582556062511,2.59231425640478,3.64937912595177,2.93496255554362,2.69072199827373
"17217651",7.60003592993947,7.44460402075051,7.61466609807618,7.29585697418137,7.83755636291749,9.85182525101318,7.35375992415806,10.3353324393152,6.9394412113594,7.581608838452,8.26220926045538,8.26858786137975,7.93429357448453,9.3568488691539,10.1914264828066,7.50819373644279,9.59021705607963,8.15592706001701,7.91963431328964,8.73828945568371,7.84359399407833
"17485246",3.94074110366302,3.17794648003675,3.87780054373981,3.93858935679666,4.00344133260375,4.12790205291197,4.11014503502777,3.94473015713447,3.48742442423068,3.85467767604512,3.79969639465555,4.82624319815064,4.43644371515366,3.80284453779231,3.9142282950432,3.1872728174381,5.11469334517448,3.34973976478439,5.36649273088901,3.61120951095347,3.79073075094948
"17328107",2.24502708577961,1.39854186381381,1.89026632540103,2.24584211030478,1.97796750655654,1.71263647421652,1.71263647421652,1.78464005218707,1.67725192166644,2.15835387709867,1.71263647421652,1.53551426854602,1.91094402815699,1.59635217561796,2.09081622152088,1.48311263802988,1.54268903605402,1.62130349314256,1.71263647421652,1.43145270899538,1.51035161551912
"17502554",4.18782752702125,3.98117239813781,4.21392697309208,3.29046856284515,3.77972833852065,4.94274205205886,4.2107209505772,3.62598454834396,3.52192718568827,3.98911452810922,3.94220892369637,3.53536995811807,3.19420345130811,4.3386906361664,4.1087635574809,4.55787320987652,4.11895738896159,4.17539299171044,3.63240818040175,4.23186731028748,4.49498485256035
"17268909",7.15949793297613,6.54300434547119,6.97567239182055,6.26032597960972,6.21126892421543,6.38851440346042,7.38360031451691,6.85524845423702,7.1826328523205,6.59456758446771,6.32877504569249,6.49887979664813,5.43585004730686,5.78000375786975,5.94955567051867,6.38033338990232,6.72311133157959,5.96877952744475,5.89947850528651,6.29868251677817,6.94357679756038
"17263642",2.67229142924813,3.70212030745267,3.03243340295874,2.9377637318017,2.52769016159271,3.11896412220525,2.95170492179513,2.33194047640799,2.82988379608303,2.91136794238691,2.24798295317793,2.87805598588717,2.93215343835275,3.10676767552251,3.07276224657303,2.65426631065348,3.02460802854885,2.58027921972439,2.5860614157872,2.82957484618639,2.69165432513298
"17323332",5.43649215404209,5.39316638248644,5.09810701391721,5.07269788169076,4.85618040651427,5.02493663493586,5.306928438607,4.83776698339279,5.19497190772672,4.89840069604345,5.11832903184608,4.88103427492977,5.1153025496372,5.28404030781092,4.75864047990597,5.49228749224708,5.27906189702276,5.10562062259103,4.8032928967629,4.75190185391625,5.21301257360398
"17240089",2.50362713003153,2.53642562352899,2.85527590917728,2.71181942261048,2.69588686956604,2.2703075979106,2.53642562352899,2.59553961093802,2.51859757473591,2.49891753974078,2.67553879892487,2.76106028690919,2.32160532579997,2.2621751372037,2.23843934282347,2.96168946014337,2.41018347822508,2.21361242374484,2.58905059112353,2.23922822399878,2.91097619782587
"17424656",5.32048860611776,4.82826675518425,5.00775748198322,4.59935231485924,5.27989239220963,5.23987037184647,5.08176785778587,5.26853399152981,5.09469929992406,5.03973776618872,4.93009125344694,5.05936420640183,5.05936420640183,5.08274008524972,5.1565831378321,4.83336276497485,5.90505672119035,4.78333136561325,5.61502915018237,4.50620600524937,4.58500134192101
"17440667",4.87638907984913,4.36782390799871,5.14503649895857,4.69366968206196,5.19258606274737,4.88834701070906,4.62058715242441,4.7556457942681,4.68814632094751,4.39729271457647,5.09932195026429,5.02910021249241,5.22089104556234,4.97416105386656,5.32846551993037,5.28550900613889,4.83481424056411,5.03166659955245,5.09999245354159,4.28908802797332,5.10761981725716
"17384355",4.72465298481146,4.21255330547721,3.93817090336183,4.6326089177679,4.5244080927812,3.99827681505191,3.36717581486214,4.06559311510159,3.22762119931552,4.15745933654556,4.19694616970669,4.72315042413019,4.50054943728968,4.11636480149032,4.50805432383724,4.0489121599654,3.82924906564839,3.69309632326201,4.1017835540783,4.4000959368616,4.11636480149032
"17231100",3.24000937132202,3.61254282164689,3.93817090336183,3.27678534349474,3.04071803635483,2.96481634646621,4.02478418697421,3.33677502081246,3.66439807786897,3.63639455410421,2.97903287108419,3.22219208060746,2.97900953862139,2.83613614070034,3.51978488335197,2.87404116156581,2.74612605419924,3.93956856343172,2.97042525573927,2.97903287108419,2.82802594691992
"17396383",2.74249743365298,2.71547946579389,2.27378491189569,2.74569373268309,2.29576147658316,2.80491179536037,2.17522185659897,2.63057229736522,2.58800200414617,2.69496658045323,2.67947468487126,3.38063533126116,3.46927287971791,3.27750529219818,2.53668823634583,3.00861469254845,2.56559403913288,2.93851801930425,2.7269549334094,3.41523232028427,2.6535922023564
"17521523",2.62223400087324,2.07119252112455,2.40675410244506,2.53329591942477,2.3869089495889,2.53725169504939,3.01578952789249,1.96319503272924,2.5638298036706,3.19112015681417,1.68011964199463,2.17905782602309,1.76636739248947,2.01001339827322,2.28038414445182,1.9551391521865,2.64059022163266,2.35394693308147,1.53053615210427,1.95380356977324,2.4452743032469
"17530243",6.70158485223015,6.31242289734205,5.85678392601348,6.19097954153618,6.32990857493229,6.32979110652025,5.35360265933353,6.58657189910526,5.40946021833862,5.92942959044259,6.13434581383659,6.55946326018129,7.33927996919934,7.1196422136522,6.45760168285915,6.45205885169427,6.23955596645434,6.59901211477981,6.43186258966509,6.46970433175308,6.25553613432349
"17324486",2.74802684210135,1.83992217385512,1.98119045896323,1.7599106606325,2.88499066611106,1.88439586392511,1.98119045896323,2.40241111851436,1.86298835557637,1.91535345019255,1.83202468903052,1.91400436773455,2.16410256888935,1.99024761043138,1.99966076749703,1.81420167583607,2.6008210048232,1.95194496396431,2.40676535176762,2.15328616537008,2.2383418632738
"17433582",2.39105171035307,2.13485544421047,2.51819048894761,2.25999715354737,2.44144229470249,2.62663255551921,2.12835073354206,3.01350789376722,2.05578697677079,2.39816829839639,2.1097196304566,2.63060825877683,3.03430181848689,2.4719715627618,2.35805930801546,2.06308132151078,2.08368625641991,2.35117277125153,2.16783932376993,2.47071057018709,2.60064609701462
"17514623",3.02297120868587,3.3659971043717,3.18193964529034,3.87729157165172,2.62875020936142,2.83129077788778,2.94929051756688,3.03958550844154,3.30348441255953,3.29322634753607,2.88582978322771,3.41291202202818,3.58962007458088,3.82995969149829,3.58139133950498,2.97895848604391,3.29413196784912,3.43038729219373,3.7545738371467,3.88493204727399,3.91291741153169
"17457765",1.38907559461901,1.88522690529159,2.11449969336112,1.14443593955453,1.240711334905,1.45417505855382,1.27748359508482,1.24434516055104,1.6186071273277,1.26911367874797,1.97291412965475,1.87381265162329,2.0287177102557,1.39719874841508,0.948876871707859,2.01472711604432,1.56709118595843,2.02049419458743,1.57865021008188,1.68416743657564,1.00851386609358
"17466303",3.192803167816,2.32018674641434,2.9355164950429,2.87141783971702,3.9788212404725,3.40280275376844,3.17915641141442,3.62032132070925,2.93886224475237,2.44060351200139,2.39152765963647,3.03447678580964,3.16821101133987,3.71353641274961,2.68917559683853,2.89178546669194,2.7535869288091,2.42233641887349,3.44212283725338,3.51803523535843,3.71912685432405
"17457731",3.2649727985086,2.92881025338048,3.22442998742179,3.65515660790655,3.14702215901986,2.77680745188434,3.64934429554597,3.04649638812441,3.40799348647168,3.2778331699404,3.50173841628174,2.95980519459462,3.55012083552709,2.87373157623907,3.43387848483137,3.19474618649458,3.20362382495426,3.14999750279211,3.51338561446313,3.06246056043014,2.80663912910598
"17481801",4.80547480723761,4.53930372799212,4.63905063885959,4.25201754906447,4.50806153900064,4.66017331683752,5.00450166946628,4.44008465068324,4.92336558145053,4.11912835554705,4.65703577495198,4.88058994437856,4.35136558824348,4.64467583701009,4.64167949696329,4.7325739388347,4.29345768758877,5.06335806894811,4.63905063885959,4.93273800497772,4.35667766195982
"17408585",3.85668161113099,3.42066119421,2.85577275486817,3.56733258668172,3.59036182499364,3.34633018227689,2.46593603173392,4.12053655332664,2.74480399437044,2.99454807658686,3.90905596654067,4.19203860476243,4.50604428003946,3.83719286156843,3.63821492151533,3.71774915905813,2.95936617558748,3.72372112079468,4.15926931476626,3.87709437619059,3.44248100647461
"17536979",1.86334486771101,1.60675858342146,1.483742036708,1.64329348689898,1.93141133068752,1.86334486771101,2.21612512590527,1.86334486771101,1.61753411038455,2.43982739565726,2.4000353533101,2.16099738035065,1.35565919576319,1.86334486771101,1.70584721892139,1.54398226042281,1.67433004975619,2.22706545460664,2.129718884628,2.08864173100227,2.29953410715044
"17477636",1.72702223549247,1.29921746676741,1.31648172421348,1.56866434170038,1.80274901131967,1.70876578714554,1.48766888984551,1.73703578641111,1.21380990991917,1.61580963216778,1.54733694578401,1.40860146134926,1.48665077091096,1.63539302219487,1.41528544487407,1.37854527082371,1.13964220343428,1.22176694717937,1.68796744697193,1.79402637433174,1.30887538322105
"17536969",1.6947728743497,1.75964397391743,2.07429838477922,2.22605615526986,2.84819662886075,2.12711670997109,1.89813172669133,2.17952952967193,1.80965148383888,2.22616996924504,1.89072998220896,1.6874006035406,1.86418517252151,1.58820319749334,2.47178759561153,1.80501140795059,1.69813544390943,1.86418517252151,1.66839361897603,1.48578163046546,1.82647245029026
"17519910",5.18648785455063,5.25950601375411,5.91899587000024,4.99254150363558,4.81409121396948,4.6071917335411,5.84051906068061,5.06644915890674,5.8068151059491,5.33416125027524,4.91089443869253,4.95755700082398,4.30673293569094,4.75171928781047,4.41696829842763,4.61764246595754,5.12165273923466,4.36963129612298,4.30959501832945,5.16400735698376,5.09640507620593
"17386778",4.0911340443258,4.10395096558124,3.86961570622889,3.97319940331432,4.21875020847799,6.40177873930904,4.07897060116782,7.20136947942521,3.53354304721561,3.94262533860059,4.83349558034025,5.00352308481591,4.54280900308698,6.3361613367984,6.69115802377826,3.96607862490226,6.06411470048405,4.89184656328294,4.80549364870646,5.27467771201541,4.38300158866577
"17464263",1.56813758201877,1.63948923656526,1.97767115243132,1.89022910888225,1.40769014818871,1.56842339437757,1.44653880168757,1.63948923656526,1.69467197267573,1.74403043516933,1.64854638803341,1.79721905172617,1.95088986524592,1.24530515815023,1.94134950671736,1.1141363673318,1.44279613195206,1.45602086319351,2.10045041050062,1.98201408875051,2.01118810996262
"17291767",4.9291392245991,4.99604009779574,5.02353862824687,4.55029598057071,4.9115046781343,4.76680665611003,4.66869972213239,4.71965436494983,5.17807087648598,5.10691091960889,5.20446897806616,5.45057427349711,5.44450063591512,5.40222865807155,4.84605521325975,5.51140229352983,5.50596975060322,5.33334870815967,4.71787337508824,5.01245462827047,5.15471178394011
"17346503",1.46308831883961,1.96911988197131,1.9286590959871,1.82094931239367,1.87347419248853,1.59607500784078,2.22957356999518,1.91603452425453,2.13930019349919,2.14401213223494,2.24718713707065,2.56254994859946,1.51276174242114,1.81313379563866,1.57609242233393,2.02416871164494,2.10198739602436,1.59978516562129,1.91880790752729,1.72456045513954,1.65129700688572
"17344444",9.02544644369833,8.78209645460223,9.18147689610742,8.53030930315526,8.74943060284898,8.71119447309881,9.04030131091229,8.50370371892351,9.10503613701342,8.71154757915773,8.71154757915773,8.77375921680522,8.02101307994681,8.4642690026646,8.50757052532711,8.9347239530862,8.76940146248889,8.36987258040345,8.51900066349011,8.59947422399443,9.17608112793499
"17407578",2.68788410869437,2.68788410869437,2.69738262799765,3.32417353552581,3.11966984035975,2.44602608055471,2.9494104145917,2.79862571125047,2.9494104145917,3.12473099127327,3.05118558296429,2.69317934359888,2.45164286764011,2.95790960159904,2.80464800704408,3.05766381984173,3.05252757002981,3.39110466106181,4.04631369798095,3.00469233152743,3.42895111567535
"17422859",2.72752017791721,3.33339244309463,2.33851605937872,2.68334994456806,2.41798250934698,2.38586055893597,2.49112399463376,2.65200740217791,2.88967049825236,2.63694673331996,3.2152660742677,2.7125263169887,2.85025906374179,2.64436831410484,2.99614086103427,3.14396123351956,2.64888803030426,2.47109483615097,3.28009650098088,2.58592633168726,2.72695955685802
"17274620",3.02877946734184,2.7847493054712,2.64763699577683,3.24749883552276,3.0196337274137,2.5545456212968,2.69057399238686,2.42504920539835,2.5551276311058,2.65130916732643,3.15957875877132,3.03411743949412,2.52860533970409,2.95633617733125,3.36312699898391,3.15881938014895,2.82816118195401,2.82816118195401,2.91052961703535,2.82816118195401,2.56802805332708
"17446627",5.75799784360337,5.43789028226003,6.01556148315466,5.42608508856308,5.38575083539325,4.94067882608154,5.60533569842236,5.41493515920639,5.77775006052304,5.68598206032562,5.99189610059795,5.15471414048266,4.83332071109669,4.67445489528992,5.23619452367449,5.60828739053208,5.59242538486539,5.01336680851453,4.71949935185269,4.67445489528992,5.95042892583787
"17545919",4.23757253691514,4.53321482620148,3.89685908964105,3.72853604584264,4.30125816318702,4.03422492211064,4.64792877060886,4.33147887281718,3.91245162275851,4.18950150934046,4.3261460576018,4.31127269084431,4.16323989718344,4.7043592633329,4.1260681337558,4.12057517011873,4.75423126885492,4.23194106750079,4.23037196453248,4.64283605194119,4.50327629389299
"17250700",1.55362541493396,1.10588903739203,1.20589136681826,1.1931985582462,0.741880771810472,1.10339961779524,1.10957977637067,1.09451331759182,0.803579031534884,0.968471643129574,0.904385184673687,1.74785818689812,1.34416876647935,1.2999002828463,1.90535507978579,0.945144839127077,1.51694061417525,1.55253272986663,0.926394045499068,1.26601499945601,1.11849561568171
"17465484",5.86252636134722,6.05091329741943,4.89274648824579,5.42955480771621,5.82832439159386,5.01921839817106,5.16659848927355,5.04279818006532,5.30994563199004,5.6865481795464,5.37114109646942,5.93522399964743,5.55917703287725,5.42144321757369,5.55401850895777,6.16683419875969,5.28223771330004,5.56722412959557,6.49132706252294,5.73206326715344,6.27024116994366
"17455254",3.4773993971879,3.56079699972593,3.11207347344933,3.63685199771647,3.32625011194289,3.21210883180086,3.22320041584498,2.87530868338749,3.41718578071876,3.34643372532482,3.38212795510307,3.72952588843514,3.58673516908841,3.65810440137481,3.58639258432091,3.74742692406444,3.46643779663051,3.35409670475041,3.02894650279311,3.17391339452997,3.57647917353385
"17223574",5.05982250501089,5.35083001495492,4.97886916055721,4.85805408425536,5.05087794476048,4.49395113978076,5.40384749164611,4.92581580716825,5.23475320287588,4.27031019010681,4.29897526656506,4.97886916055721,4.97886916055721,5.48046225428518,4.77198577700824,4.52011925594462,4.96232921632153,5.01963384080197,3.76875860519002,5.13233216077671,5.10730246764339
"17437876",3.06562495968187,2.37094423886597,3.06990855825749,2.04468958558201,2.85046900739776,3.4818188562651,2.87437200320743,3.09203450580979,2.69339613211047,2.2723128494216,2.87300200017913,2.73140270744068,2.312298110403,2.40548130926263,3.21172794230159,2.30260637762793,3.52121514966455,2.61501657220625,2.32974827714129,2.62481264860819,2.38654292892901
"17480729",1.2914440838806,1.32212924533438,1.90265691886166,1.80732454561064,1.75169784071258,1.3310636783458,1.3828374336176,1.24925857263929,1.64041793650263,1.91506781460081,1.45768998688542,1.38315989251251,1.34944823026829,2.04292048827313,1.47708372945809,1.22175752773181,1.35043427523011,1.17342563650997,1.31608275607363,1.50844788817837,1.68406602647936
"17329937",5.25804853031525,5.10772193624709,5.34436927959462,4.4568299717518,4.70176801633796,4.78702448888514,4.78127409180445,3.90554076713338,5.03365561548921,4.66147227785718,4.75427909462588,4.90512790816881,4.55197143846545,4.3871898689177,4.20674893533023,4.38464103923428,5.07651271817854,4.78127409180445,4.79291383974756,4.79291383974756,4.94135026068083
"17253630",3.31727739382484,3.20496683010626,3.70915687164551,3.34932625545518,3.82453930918308,3.0748563072859,3.25254307935327,3.33701822010672,3.38091965218452,3.17481848637119,3.11408005422225,3.45667322907918,3.1234279979199,3.62556542169183,3.63166236022543,3.54707723386669,3.08783755265004,3.9364134495221,3.46985790342291,3.01542582633641,3.38799754328158
"17403185",4.90868551114585,5.85578583520385,5.72960633541392,5.5645051753652,5.57634243952973,5.55935741710778,5.24431290109061,5.04640773283547,5.74174355775247,5.53851178811409,5.95685662727131,5.71384068867642,5.50270639528596,5.74159089438323,5.55993532976295,5.56109584986302,5.49930491772474,5.7201477111757,4.90613730048351,4.93707954568441,5.80015381866815
"17550414",3.04627244575549,2.94119275685255,3.21647188073418,2.61392353774614,2.37990127035721,2.21567483526696,2.31612048482033,2.35791835801086,2.67907110641437,3.05823447710679,2.36229351718244,3.15206834107388,2.79718713443257,2.75088497280407,3.32717858091921,2.66838902762188,3.17652542822339,3.47013168531764,2.63676970962975,2.48053248010091,2.74102671944168
"17484477",1.48923815217882,1.37714933914452,1.51834568483353,1.74937011835269,1.67045997905147,1.75727204543206,1.66811002074066,1.9981238468383,1.80681363439139,2.03641758282533,1.70306285807037,2.09654806278155,1.80588838411006,1.61821050051281,2.12312291729592,1.84263295277294,1.60113522449809,1.56935425904679,2.01055689235993,1.76327272939609,2.19332949457191
"17330427",5.62459113796404,4.42133436708147,4.1598540904375,4.00896200156307,6.00887433311809,4.80521183290223,4.62740109517009,4.39277457702241,4.13509020744912,4.59257665772876,4.7673276999329,5.19357979453356,6.08508632401198,4.64158062311943,5.09632216857693,4.2991888474371,5.50010471522174,4.60312103253082,5.27410425463231,4.21023448156785,4.62724630298908
"17526297",3.89085235391545,3.28117898208417,3.35872311409401,3.33993379902783,3.31248817479221,3.06017425690903,2.22627804074927,2.24584211030478,2.97060459064435,2.48249990432569,2.79132244236826,3.50714656548548,3.89604756922941,2.79059377518096,2.90388007077273,3.60432162133072,3.90354866425995,2.79526463302888,3.79303646582748,2.92153895506646,2.84708389854219
"17247225",3.2404017391978,3.43064278753859,2.69782334239828,3.51789951072086,3.8200794201838,3.25597213085756,3.91735935416188,2.56295096203196,3.67937096916009,3.51620049676986,3.28359019951293,3.52696794493677,3.63592447102977,3.52696794493677,3.52696794493677,3.32586520738905,3.61161185693718,3.66370845002265,4.34213740572996,4.1186723997228,3.42392130593196
"17484454",1.7000603472105,1.84049500904061,1.95509429080122,2.42119790344884,1.84397238560375,2.13705511885395,1.88603967001882,2.12797908176202,1.87186772042792,1.99583280379581,2.14978969627271,1.87043369333978,2.10948010918597,1.64173706305941,1.72098493288034,2.32419082832932,1.68194521202502,1.9108630720494,2.50783005266614,1.6955400356053,1.79159109577954
"17362539",9.27613692199903,8.87401116238834,7.70227353305773,8.65150291732521,9.10252646906972,8.88835397888954,7.0505688742289,9.29031353740027,7.68531935527165,8.53698616116193,9.16849789970654,9.399377399127,10.0840789890006,9.90679462512413,9.11391116830329,9.11937039744274,8.73140987792598,9.80537751157076,9.223262851354,9.33077081876332,9.01808689923292
"17533498",6.04458236832636,5.91602394357903,5.87808734144704,6.08948667807094,5.82296778562595,5.70729825052488,6.40038829449444,6.65953885368782,6.44191651598718,6.42866625203147,6.30383661564338,6.46639597173612,6.01783782113487,6.15903081468171,5.9854680042224,5.79212513236097,5.60612400747601,6.36357486160342,6.63117458478065,6.23268612592805,6.47328302435393
